assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,213405,None,,0,0,-2,2,0.0,512,208,None,,0,2,0.0,0.0,0,Filip,0.0,0,0,0.0,536,208,237,False,0.0,529,208,0,Joined OH Leuven on loan until the end of the season on 12/1. - Expected back 01 Jul,2021-01-12T14:30:25.457755Z,43,0,0,None,0,,213405.jpg,0.0,0,0,Benkovic,0.0,False,None,u,9,13,0.0,496,198,0,296,0,4900,3,0.0,0.0,Benkovic,0
0,0,74,100,100,1,218031,None,,0,0,-2,2,24.7,323,109,None,,0,2,1.0,1.0,0,Çaglar,0.5,8,0,16.2,324,109,238,False,91.6,291,112,408,,2020-12-03T22:30:22.314914Z,53,0,0,None,0,,218031.jpg,1.7,0,0,Söyüncü,2.7,False,None,a,9,13,46.0,274,85,10,109029,185,842305,186,0.1,1.9,Söyüncü,1
2,7,357,None,None,7,220627,None,,0,0,5,-5,270.8,54,11,None,,2,2,4.3,4.3,0,James,3.8,21,1,72.5,71,11,239,False,346.8,60,18,1710,,None,50,0,0,None,0,,220627.jpg,3.9,0,0,Justin,26.1,False,None,a,9,13,105.0,174,38,75,2421659,15175,1358320,3466,0.8,15.0,Justin,3
0,0,24,None,None,0,244619,None,,0,0,-3,3,18.5,338,122,None,,0,2,0.5,0.5,0,Luke,0.0,4,0,6.6,384,142,240,False,35.8,372,145,270,,None,42,0,0,None,0,,244619.jpg,1.0,0,0,Thomas,0.2,False,None,a,9,13,13.0,359,132,4,10826,23,30474,35,0.0,1.0,Thomas,1
3,4,212,100,100,4,166477,None,,0,0,2,-2,124.8,162,38,None,,2,2,4.0,4.0,0,Timothy,3.5,11,1,43.2,183,49,498,False,211.2,166,66,959,,2020-11-23T00:30:27.208678Z,57,0,0,None,0,,166477.jpg,4.6,0,0,Castagne,4.8,False,None,a,9,13,96.0,182,43,51,1665316,1369,1691477,847,0.6,8.9,Castagne,1
1,0,174,None,None,4,86881,None,,0,0,-1,1,76.0,213,131,None,,0,3,0.5,0.5,0,Nampalys,0.0,17,0,20.1,301,141,518,False,116.0,261,109,1104,,None,44,0,0,None,0,,86881.jpg,2.1,0,0,Mendy,1.9,False,None,a,9,13,8.0,377,179,30,400031,221,346510,1878,0.0,6.8,Mendy,4
2,0,54,100,100,0,228798,None,,0,0,-3,3,69.9,222,135,None,,0,3,0.5,0.5,0,Cengiz,0.0,3,0,19.0,313,148,541,False,67.0,326,141,203,,2021-01-14T16:00:22.636710Z,57,0,0,None,0,,228798.jpg,2.2,0,0,Ünder,0.1,False,None,a,9,13,53.0,259,132,13,14304,12,13899,24,0.0,2.3,Ünder,0
1,4,259,100,100,5,444463,None,,0,0,0,0,39.2,285,86,None,,1,2,2.5,2.5,0,Wesley,2.0,13,0,38.7,208,61,561,False,295.0,101,38,1222,,2020-12-28T22:30:17.278833Z,50,0,0,None,0,,444463.jpg,3.3,0,0,Fofana,0.7,False,None,a,9,13,53.0,256,78,46,115691,808,68665,360,0.4,9.2,Fofana,4
0,0,3,0,0,0,149828,None,,0,0,-1,1,11.7,366,51,None,,0,4,0.0,0.0,0,Islam,0.0,1,0,1.8,437,57,579,False,0.2,462,58,19,Joined Lyon on a permanent deal on 14/1. - Unknown return date,2021-01-14T15:00:17.428974Z,49,0,0,None,0,,149828.jpg,1.0,0,0,Slimani,0.1,False,None,u,9,13,6.0,386,58,1,11121,0,10393,49,0.0,0.2,Slimani,0
2,0,66,100,100,0,28690,4,,0,0,-3,3,78.0,210,129,2,,0,3,0.3,0.8,0,Pablo,0.8,5,0,22.4,293,137,193,False,67.6,325,140,260,,2020-11-20T16:00:27.262265Z,57,0,0,None,0,,28690.jpg,1.9,0,0,Hernández Domínguez,0.3,False,None,a,10,2,78.0,210,111,17,21504,18,126863,91,0.1,3.0,Hernández,0
0,0,12,100,100,0,39790,None,,0,0,-3,3,0.0,487,30,None,,0,1,0.0,0.5,0,Francisco,0.5,1,0,0.8,451,32,194,False,8.0,434,32,90,,2020-09-30T13:30:16.774093Z,42,0,0,None,0,,39790.jpg,2.0,0,1,Casilla Cortés,0.9,False,None,a,10,2,0.0,466,25,2,27456,94,128837,191,0.1,0.5,Casilla,0
0,1,257,100,100,3,55914,None,,0,0,-2,2,9.3,381,142,None,,0,2,0.5,1.0,2,Liam,1.0,27,1,42.4,187,51,195,False,337.4,63,20,1151,,2020-12-20T18:30:15.880481Z,43,0,0,None,0,,55914.jpg,2.4,0,0,Cooper,0.4,False,None,a,10,2,77.0,211,56,31,53598,233,85767,142,0.2,7.2,Cooper,3
0,0,0,0,0,0,57913,None,,0,0,-2,2,0.0,441,177,None,,0,2,0.0,0.0,0,Barry,0.0,0,0,0.0,471,177,196,False,0.0,464,177,0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,38,0,0,None,0,,57913.jpg,0.0,0,0,Douglas,4.1,False,None,u,10,2,0.0,413,156,0,252878,0,946518,1468,0.0,0.0,Douglas,0
0,1,350,None,None,6,66588,None,,0,0,0,0,251.6,60,13,None,,0,2,2.0,2.5,2,Luke,2.5,35,0,86.3,50,7,197,False,447.6,19,1,1689,,None,45,0,0,None,0,,66588.jpg,2.4,0,0,Ayling,2.8,False,None,a,10,2,164.0,111,12,46,324210,389,398331,1915,0.6,10.2,Ayling,3
5,3,299,100,100,5,72222,5,,0,0,-1,1,512.8,7,6,None,,0,3,1.7,2.2,1,Mateusz,2.2,32,3,109.4,31,21,198,False,357.8,55,18,1525,,2020-12-29T20:00:14.304884Z,54,0,0,2,0,,72222.jpg,3.6,0,0,Klich,4.1,False,None,a,10,2,223.0,81,45,69,1062685,72,948328,8994,0.4,12.8,Klich,4
0,0,0,0,0,0,80179,None,,0,0,-2,2,0.0,595,240,None,,0,3,0.0,0.0,0,Adam,0.0,0,0,0.0,607,240,199,False,0.0,604,240,0,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,48,0,0,None,0,,80179.jpg,0.0,0,0,Forshaw,0.0,False,None,i,10,2,0.0,588,239,0,376,4,1898,3,0.0,0.0,Forshaw,0
2,5,372,None,None,6,87873,None,,0,0,3,-3,206.8,80,17,None,,1,2,3.7,4.2,2,Stuart,4.2,34,3,86.5,49,6,200,False,387.4,38,7,1700,,None,48,0,0,None,0,,87873.jpg,3.9,0,0,Dallas,14.0,False,None,a,10,2,269.0,58,1,75,1487742,2606,754474,15575,0.9,15.6,Dallas,3
0,6,234,100,100,5,105377,None,,0,0,0,0,198.2,89,19,None,,2,2,3.3,3.8,0,Ezgjan,3.8,21,2,57.7,108,25,201,False,228.4,153,60,1092,,2020-11-19T13:00:23.970021Z,45,0,0,None,0,,105377.jpg,3.2,0,0,Alioski,2.9,False,None,a,10,2,149.0,129,21,55,357323,1005,194167,6075,0.8,12.2,Alioski,3
5,13,332,None,None,6,106617,None,,0,0,12,-12,124.9,160,25,None,,2,4,2.7,3.2,1,Patrick,3.2,33,10,143.5,13,4,202,True,433.8,21,4,1605,,None,67,0,0,1,0,,106617.jpg,5.5,0,0,Bamford,49.4,False,None,a,10,2,878.0,2,1,104,5410114,6520,2304650,62110,0.5,15.5,Bamford,1
4,5,258,100,100,6,221399,3,,0,0,-1,1,480.9,12,10,3,,2,3,4.3,4.8,7,Jack,4.8,31,4,119.1,21,13,203,False,389.6,37,13,1489,,2020-11-28T22:30:23.319765Z,54,0,0,None,0,,221399.jpg,4.2,0,0,Harrison,2.2,False,None,a,10,2,318.0,53,28,76,505423,850,438341,3573,0.9,14.1,Harrison,1
2,2,227,100,100,5,155405,1,,0,0,-1,1,272.6,53,39,1,,0,3,1.0,1.5,2,Kalvin,1.5,24,0,64.5,88,52,204,False,318.2,79,27,1305,,2021-01-02T15:00:21.038877Z,49,0,0,None,0,,155405.jpg,2.5,0,0,Phillips,1.1,False,None,a,10,2,52.0,264,136,37,192805,75,319288,421,0.3,7.6,Phillips,5
2,2,98,None,None,2,165808,None,,0,0,-4,4,112.7,169,103,None,,1,3,-0.3,0.2,0,Hélder Wander,0.2,17,2,45.8,171,89,205,False,154.6,216,87,677,,None,51,1,0,None,0,,165808.jpg,3.3,0,0,Sousa de Azevedo e Costa,2.6,False,None,a,10,2,192.0,97,53,36,1051585,33,1022447,1279,0.0,7.1,Costa,0
0,0,33,None,None,0,173821,None,,0,0,-3,3,47.1,268,154,None,,0,3,0.0,0.5,1,Tyler,0.5,7,0,14.7,335,156,206,False,33.0,376,162,295,,None,47,0,0,None,0,,173821.jpg,1.0,0,0,Roberts,0.1,False,None,a,10,2,66.0,230,121,10,4419,5,8340,17,0.1,2.1,Roberts,0
0,0,0,0,0,0,204642,None,,0,0,-3,3,0.0,587,238,None,,0,3,0.0,0.0,0,Jay-Roy,0.0,0,0,0.0,600,238,207,False,0.0,597,238,0,Knee injury - Unknown return date,2020-10-22T16:00:15.327420Z,47,0,0,None,0,,204642.jpg,0.0,0,0,Grot,0.0,False,None,i,10,2,0.0,579,237,0,1177,9,3432,7,0.0,0.0,Grot,0
0,0,0,0,0,0,214987,None,,0,0,0,0,0.0,468,23,None,,0,1,0.0,0.0,0,Kamil,0.0,0,0,0.0,496,49,208,False,0.0,489,49,0,Contract ended,2020-10-05T07:11:41.404637Z,40,0,0,None,0,,214987.jpg,0.0,0,0,Miazek,1.0,False,None,u,10,2,0.0,445,18,0,22749,0,105470,184,0.0,0.0,Miazek,0
0,0,29,None,None,0,215460,None,,0,0,-2,2,47.5,267,153,None,,0,3,0.0,0.5,0,Ian Carlo,0.5,4,0,17.7,317,150,209,False,42.6,357,157,245,,None,43,0,0,None,0,,215460.jpg,1.0,0,0,Poveda-Ocampo,0.4,False,None,a,10,2,87.0,199,105,10,61484,245,58770,577,0.1,2.3,Poveda-Ocampo,0
0,0,45,100,100,1,221610,None,,0,0,-2,2,39.0,286,159,None,,0,3,0.0,0.5,0,Jamie,0.5,6,0,10.0,364,164,210,False,46.6,351,153,296,,2020-11-07T18:00:15.183389Z,48,0,0,None,0,,221610.jpg,1.2,0,0,Shackleton,0.0,False,None,a,10,2,16.0,348,166,11,1779,3,4276,11,0.1,2.3,Shackleton,0
0,1,143,None,None,2,222694,None,,0,0,-1,1,26.8,319,106,None,,0,2,2.3,2.8,2,Pascal,2.8,16,0,19.4,307,102,211,False,157.8,213,83,739,,None,39,0,0,None,0,,222694.jpg,2.0,0,0,Struijk,4.6,False,None,a,10,2,12.0,363,134,20,499959,2687,289141,3051,0.7,5.1,Struijk,1
0,0,0,0,0,0,434138,None,,0,0,-2,2,0.0,517,201,None,,0,3,0.0,0.0,0,Jordan,0.0,0,0,0.0,541,202,212,False,0.0,534,200,0,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,43,0,0,None,0,,434138.jpg,0.0,0,0,Stevens,0.4,False,None,u,10,2,0.0,502,199,0,18977,0,94299,149,0.0,0.0,Stevens,0
0,9,396,100,100,6,437495,None,,0,0,2,-2,10.0,376,2,None,,2,1,2.3,2.8,3,Illan,2.8,34,0,54.4,133,3,213,False,532.6,8,3,1620,,2021-01-16T19:30:19.842015Z,47,0,0,None,0,,437495.jpg,4.1,0,71,Meslier,5.9,False,None,a,10,2,0.0,581,57,73,713259,985,395068,2449,0.6,15.5,Meslier,0
0,0,5,None,None,0,455084,None,,0,0,-1,1,0.6,426,170,None,,0,2,-0.5,0.0,0,Leif,0.0,0,0,0.3,459,171,214,False,2.8,450,171,31,,None,39,0,0,None,0,,455084.jpg,1.0,0,0,Davis,1.2,False,None,a,10,2,0.0,422,165,2,84666,84,111326,362,0.0,0.5,Davis,0
0,0,0,None,None,0,467114,None,,0,0,-1,1,0.0,448,184,None,,0,2,-0.5,0.0,0,Oliver,0.0,0,0,0.0,478,184,215,False,0.0,471,184,0,,None,39,0,0,None,0,,467114.jpg,0.0,0,0,Casey,1.1,False,None,a,10,2,0.0,424,167,0,107803,40,95748,333,0.0,0.0,Casey,0
0,2,180,0,0,4,193645,None,,0,0,-2,2,48.9,263,71,None,,1,2,0.0,0.0,0,Robin,0.0,17,0,31.4,243,78,491,False,176.0,197,78,908,Knee injury - Expected back 06 Mar,2020-12-05T23:00:20.933265Z,43,0,0,None,0,,193645.jpg,2.9,0,0,Koch,0.3,False,None,i,10,2,89.0,193,48,32,52707,11,79961,99,0.0,7.4,Koch,0
3,8,200,100,100,2,80954,None,,0,0,-3,3,309.3,40,2,5,,2,4,3.5,4.0,4,Rodrigo,4.0,19,3,95.1,41,13,492,False,212.6,165,18,965,,2020-11-02T23:00:23.376753Z,57,0,0,None,0,,80954.jpg,3.2,0,0,Moreno,3.3,False,None,a,10,2,429.0,36,18,54,349070,4519,669656,2340,0.7,9.5,Rodrigo,1
0,0,0,None,None,0,463912,None,,0,0,0,0,0.0,481,29,None,,0,1,-0.5,0.0,0,Elia,0.0,0,0,0.0,508,54,532,False,0.0,501,54,0,,None,40,0,0,None,0,,463912.jpg,0.0,0,0,Caprile,0.3,False,None,a,10,2,0.0,458,24,0,32874,24,18012,73,0.0,0.0,Caprile,0
0,0,0,0,0,0,480216,None,,0,0,-2,2,0.0,521,204,None,,0,3,0.0,0.0,0,Mateusz,0.0,0,0,0.0,545,205,533,False,0.0,538,203,0,Joined UD Logrones on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T23:00:19.642720Z,43,0,0,None,0,,480216.jpg,0.0,0,0,Bogusz,0.0,False,None,u,10,2,0.0,506,202,0,2836,0,2854,5,0.0,0.0,Bogusz,0
0,0,14,75,100,0,149915,None,,0,0,-1,1,0.9,423,167,None,,0,2,-0.2,0.2,1,Diego,0.2,3,0,3.1,420,157,549,False,30.2,382,151,90,Muscle injury - 75% chance of playing,2021-01-26T22:00:19.959765Z,44,0,0,None,0,,149915.jpg,0.5,0,0,Llorente,0.0,False,None,d,10,2,0.0,514,206,1,3693,15,3735,21,0.0,0.2,Llorente,1
3,4,198,100,100,4,219961,2,,0,0,-1,1,332.6,32,23,4,,2,3,5.7,6.2,13,Raphael,6.2,19,3,99.0,38,25,570,False,284.8,110,37,997,,2020-11-02T22:30:16.072346Z,54,0,0,None,0,,219961.jpg,3.9,0,0,Dias Belloli,1.5,False,None,a,10,2,372.0,42,22,55,247881,3164,140403,1769,1.1,10.2,Raphinha,2
0,0,0,None,None,0,492374,None,,0,0,0,0,0.0,574,231,None,,0,3,-0.5,0.0,0,Jack,0.0,0,0,0.0,590,231,599,False,0.0,587,231,0,,None,45,0,0,None,0,,492374.jpg,0.0,0,0,Jenkins,0.0,False,None,a,10,2,0.0,563,230,0,1583,6,1143,13,0.0,0.0,Jenkins,0
0,0,0,None,None,0,492066,None,,0,0,0,0,0.0,573,70,None,,0,4,-0.5,0.0,0,Niall,0.0,0,0,0.0,589,71,619,False,0.0,586,68,0,,None,45,0,0,None,0,,492066.jpg,0.0,0,0,Huggins,0.0,False,None,a,10,2,0.0,562,70,0,2740,76,1129,52,0.0,0.0,Huggins,0
0,0,0,None,None,0,492373,None,,0,0,0,0,0.0,485,198,None,,0,2,-0.5,0.0,0,Charlie,0.0,0,0,0.0,512,198,620,False,0.0,505,198,0,,None,40,0,0,None,0,,492373.jpg,0.0,0,0,Cresswell,0.0,False,None,a,10,2,0.0,462,182,0,4257,93,1432,71,0.0,0.0,Cresswell,0
2,2,102,100,100,3,15157,3,,0,0,-2,2,109.6,174,106,None,,1,3,1.8,1.3,0,James,0.8,1,0,24.2,278,129,241,False,91.8,290,124,343,,2020-11-28T15:00:19.764918Z,53,0,0,1,0,,15157.jpg,2.2,0,0,Milner,0.1,False,None,a,11,14,41.0,284,144,24,16424,19,26479,20,0.2,4.5,Milner,1
0,0,0,0,0,0,214285,None,,0,0,-1,1,0.0,609,226,None,,0,2,0.0,0.0,0,Konstantinos,0.0,0,0,0.0,621,226,242,False,0.0,618,226,0,Knee injury - Expected back 03 Feb,2020-12-10T01:30:18.194765Z,49,0,0,None,0,,214285.jpg,0.0,0,0,Tsimikas,0.0,False,None,i,11,14,0.0,604,222,0,1755,6,4483,1,0.0,0.0,Tsimikas,0
1,1,244,None,None,5,41733,None,,0,0,-2,2,230.2,72,51,6,,0,3,2.6,2.1,0,Georginio,1.6,20,1,60.2,101,57,243,False,202.4,173,67,1529,,None,53,0,0,None,0,,41733.jpg,2.6,0,0,Wijnaldum,1.4,False,None,a,11,14,169.0,109,62,50,145773,149,197720,1181,0.3,9.4,Wijnaldum,0
2,2,250,75,75,4,56979,4,,0,0,-1,1,205.8,82,59,3,,0,3,2.0,1.6,0,Jordan,1.6,12,1,56.9,114,62,244,False,267.4,123,45,1225,Muscle injury - 75% chance of playing,2021-01-21T23:00:29.139458Z,54,0,0,None,0,,56979.jpg,3.0,0,0,Henderson,1.3,False,None,d,11,14,95.0,187,99,45,135465,15,244684,2298,0.3,8.3,Henderson,0
0,0,28,None,None,0,60706,None,,0,0,-3,3,0.0,488,31,None,,0,1,1.0,0.5,0,Adrián,0.0,9,0,4.2,411,24,245,False,42.2,359,24,180,,None,42,0,0,None,0,,60706.jpg,1.0,0,7,San Miguel del Castillo,0.4,False,None,a,11,14,0.0,468,26,2,52402,44,57585,69,0.0,0.5,Adrián,0
2,5,179,100,100,3,60914,None,,0,0,-1,1,41.8,279,82,None,,1,2,1.2,0.7,0,Joel,0.2,5,1,29.7,249,79,246,False,170.8,204,81,645,,2020-12-27T18:30:27.567433Z,54,0,0,None,0,,60914.jpg,4.6,0,0,Matip,0.6,False,None,a,11,14,84.0,203,53,41,268331,292,276796,281,0.0,7.6,Matip,2
1,0,46,100,100,1,68312,5,,0,0,-1,1,102.9,182,113,5,,0,3,2.0,1.5,0,Xherdan,1.0,1,0,19.8,305,143,247,False,41.8,360,159,243,,2020-11-22T21:30:16.585500Z,64,0,0,None,0,,68312.jpg,1.7,0,0,Shaqiri,0.1,False,None,a,11,14,53.0,260,133,10,3658,36,5871,37,0.2,1.6,Shaqiri,2
1,0,22,100,100,0,81880,None,,0,0,-2,2,27.7,318,168,None,,0,3,1.4,0.9,0,Alex,0.4,1,0,7.2,379,171,248,False,26.0,390,167,134,,2020-08-21T14:30:10.835560Z,63,0,0,None,0,,81880.jpg,1.8,0,0,Oxlade-Chamberlain,0.0,False,None,a,11,14,18.0,341,164,7,4422,14,5806,35,0.1,1.1,Chamberlain,0
3,9,299,None,None,6,92217,None,,0,0,-2,2,285.0,47,4,None,,1,4,2.4,1.9,0,Roberto,1.4,20,5,143.2,14,5,249,False,353.4,57,9,1510,,None,93,0,0,4,0,,92217.jpg,3.8,0,0,Firmino,4.4,False,None,a,11,14,797.0,5,2,73,558446,2105,582088,4345,0.2,7.8,Firmino,1
0,1,73,0,0,1,97032,None,,0,0,-2,2,4.8,396,151,None,,0,2,0.0,0.0,0,Virgil,0.0,11,1,15.3,330,112,250,False,82.4,301,118,370,Knee injury - Unknown return date,2020-10-17T15:00:18.628318Z,63,0,0,None,0,,97032.jpg,3.0,0,0,van Dijk,6.7,False,None,i,11,14,66.0,232,66,15,382479,49,1970497,585,0.0,2.4,van Dijk,1
5,6,256,100,100,5,110979,None,,0,0,-2,2,440.1,15,12,None,,1,3,3.0,2.5,0,Sadio,2.0,15,6,172.0,7,6,251,False,421.4,24,9,1509,,2020-10-02T22:00:17.931191Z,118,0,0,3,0,,110979.jpg,4.9,0,0,Mané,7.0,False,None,a,11,14,856.0,3,2,88,1381763,2598,1836654,3965,0.2,7.5,Mané,2
0,6,301,100,100,5,116535,None,,0,0,-1,1,0.0,636,73,None,,1,1,5.2,4.7,0,Alisson,4.2,13,0,34.2,229,14,252,False,343.0,61,14,1440,,2020-12-01T23:30:25.339700Z,59,0,0,None,1,,116535.jpg,4.2,0,35,Ramses Becker,6.8,False,None,a,11,14,0.0,637,73,67,398754,986,945701,1026,0.7,11.4,Alisson,1
1,2,264,100,100,6,116643,None,,0,0,-1,1,60.6,233,142,4,,0,3,2.4,1.9,0,Fabio Henrique,1.4,18,0,38.9,206,100,253,False,309.2,87,31,1472,,2020-10-27T23:00:22.808680Z,54,0,0,None,0,,116643.jpg,2.4,0,0,Tavares,1.0,False,None,a,11,14,16.0,350,168,40,104357,147,163578,441,0.3,7.4,Fabinho,4
4,13,383,100,100,5,118748,None,,0,0,5,-5,441.0,14,11,2,,3,3,2.8,2.3,0,Mohamed,1.8,21,13,195.3,4,4,254,True,616.8,4,3,1471,,2020-11-13T15:30:16.171973Z,125,0,0,2,0,,118748.jpg,7.2,0,0,Salah,37.6,False,None,a,11,14,896.0,1,1,129,3879489,10607,3596493,13460,0.1,10.3,Salah,0
5,11,438,100,100,6,122798,1,,0,0,4,-4,648.0,5,1,None,,2,2,4.6,4.1,0,Andrew,3.6,22,1,127.9,19,1,255,True,410.4,30,4,1710,,2020-12-01T23:30:25.355446Z,74,0,0,None,0,,122798.jpg,4.6,0,0,Robertson,20.1,False,None,a,11,14,218.0,82,4,88,2021457,4263,1565373,9978,0.5,11.9,Robertson,1
0,0,11,None,None,0,152760,None,,0,0,-3,3,3.5,406,57,None,,0,4,1.4,0.9,0,Divock,0.4,0,0,4.5,409,52,256,False,6.8,438,51,69,,None,52,0,0,None,0,,152760.jpg,1.0,0,0,Origi,0.6,False,None,a,11,14,35.0,297,50,5,26450,153,82533,125,0.1,1.0,Origi,0
0,0,0,0,0,0,153682,None,,0,0,-4,4,0.0,619,250,None,,0,3,0.0,0.0,0,Harry,0.0,0,0,0.0,628,250,257,False,0.0,625,250,0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.702823Z,51,0,0,None,0,,153682.jpg,0.0,0,0,Wilson,0.0,False,None,u,11,14,0.0,617,250,0,502,0,6097,1,0.0,0.0,Harry Wilson,0
0,0,61,None,None,1,157882,None,,0,0,-5,5,14.6,352,175,None,,0,3,1.2,0.7,0,Takumi,0.2,4,1,19.1,311,147,258,False,59.4,341,148,289,,None,60,0,0,None,0,,157882.jpg,1.9,0,0,Minamino,0.2,False,None,a,11,14,118.0,161,87,17,13105,15,39425,61,0.0,2.8,Minamino,0
2,4,293,100,100,4,169187,2,,0,0,-2,2,477.5,13,3,1,,0,2,4.2,3.7,0,Trent,3.2,21,0,97.0,39,2,259,False,265.2,128,49,1395,,2020-11-08T18:30:19.053913Z,73,0,0,None,0,,169187.jpg,3.1,0,0,Alexander-Arnold,13.3,False,None,a,11,14,229.0,79,3,53,644610,910,3344298,3394,0.4,7.3,Alexander-Arnold,1
0,0,94,0,0,0,171287,None,,0,0,-3,3,18.1,339,123,None,,0,2,0.0,0.0,0,Joseph,0.0,14,0,12.5,347,124,260,False,106.8,276,105,589,Knee injury - Unknown return date,2020-11-12T11:30:20.318274Z,52,0,0,None,0,,171287.jpg,1.4,0,0,Gomez,1.1,False,None,i,11,14,0.0,620,225,10,109183,7,372438,149,0.0,1.9,Gomez,0
0,0,60,0,0,2,175592,None,,0,0,-3,3,54.5,248,147,None,,0,3,0.0,0.0,0,Naby,0.0,7,0,21.0,298,139,261,False,44.2,355,155,394,Muscle injury - Unknown return date,2020-12-27T20:00:18.497759Z,52,0,0,None,0,,175592.jpg,1.7,0,0,Keita,0.2,False,None,i,11,14,111.0,169,91,12,16501,2,80151,24,0.0,2.3,Keita,0
0,0,91,None,None,3,206915,None,,0,0,-1,1,138.5,143,92,None,,0,3,1.8,1.3,0,Curtis,0.8,8,0,40.1,200,97,263,False,108.2,272,116,682,,None,44,0,0,None,0,,206915.jpg,1.8,0,0,Jones,1.2,False,None,a,11,14,154.0,124,67,21,196350,198,155781,2458,0.2,4.8,Jones,1
0,0,32,None,None,1,215136,None,,0,0,-1,1,18.5,337,121,None,,0,2,1.0,0.5,0,Neco,0.0,0,0,5.8,395,148,264,False,21.2,397,156,171,,None,39,0,0,None,0,,215136.jpg,2.0,0,0,Williams,4.0,False,None,a,11,14,20.0,331,115,8,386960,310,410529,1881,0.0,2.1,Neco Williams,1
0,0,0,0,0,0,444884,None,,0,0,-2,2,0.0,518,202,None,,0,3,0.0,0.0,0,Harvey,0.0,0,0,0.0,542,203,265,False,0.0,535,201,0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.725544Z,43,0,0,None,0,,444884.jpg,0.0,0,0,Elliott,0.1,False,None,u,11,14,0.0,503,200,0,12394,0,19567,26,0.0,0.0,Elliott,0
0,7,138,0,0,1,194634,None,,0,0,1,-1,95.3,193,120,None,,0,3,0.0,0.0,0,Diogo,0.0,11,5,56.0,120,65,468,False,198.0,178,70,499,Knee injury - Expected back 03 Feb,2020-12-11T13:00:27.287277Z,66,0,0,None,0,,194634.jpg,5.2,0,0,Jota,2.5,False,None,i,11,14,266.0,59,32,47,2471476,141,2604675,1200,0.0,7.1,Jota,0
0,0,71,100,100,1,61558,None,,0,0,-3,3,127.7,154,96,None,,0,3,2.4,1.9,0,Thiago,1.4,4,0,27.8,256,120,531,False,85.6,295,126,422,,2020-09-28T21:00:20.374299Z,57,0,0,None,0,,61558.jpg,1.7,0,0,Alcántara do Nascimento,1.3,False,None,a,11,14,64.0,235,124,10,370121,541,350915,1718,0.2,1.8,Thiago,1
0,0,26,None,None,1,200720,None,,0,0,0,0,0.0,550,57,None,,1,1,1.0,0.5,0,Caoimhin,0.0,0,0,2.8,424,26,560,False,28.2,385,26,90,,None,45,0,0,None,0,,200720.jpg,7.0,0,3,Kelleher,0.1,False,None,a,11,14,0.0,539,53,7,30306,10,26812,41,0.0,1.6,Kelleher,0
0,0,48,None,None,1,197464,None,,0,0,0,0,14.3,353,130,None,,0,2,2.0,1.5,0,Nathaniel,1.0,2,0,8.0,370,136,589,False,59.2,342,133,270,,None,40,0,0,None,0,,197464.jpg,3.0,0,0,Phillips,0.6,False,None,a,11,14,6.0,381,144,9,135517,158,95651,709,0.2,2.2,Phillips,1
0,0,17,100,100,0,219937,None,,0,0,0,0,15.2,347,127,None,,0,2,1.0,0.5,0,Rhys,0.0,2,0,4.0,412,155,594,False,21.0,399,157,120,,2020-11-18T11:00:17.124630Z,40,0,0,None,0,,219937.jpg,1.5,0,0,Williams,0.3,False,None,a,11,14,4.0,389,149,3,54452,138,36087,354,0.0,0.8,Rhys Williams,0
0,0,0,None,None,0,233489,None,,0,0,0,0,0.0,557,219,None,,0,3,1.0,0.5,0,Leighton,0.0,0,0,0.0,574,220,601,False,0.0,569,219,0,,None,45,0,0,None,0,,233489.jpg,0.0,0,0,Clarkson,0.0,False,None,a,11,14,0.0,546,218,0,353,3,314,1,0.0,0.0,Clarkson,0
0,0,0,None,None,0,243343,None,,0,0,0,0,0.0,558,220,None,,0,3,1.0,0.5,0,Jake,0.0,0,0,0.0,575,221,607,False,0.0,570,220,0,,None,45,0,0,None,0,,243343.jpg,0.0,0,0,Cain,0.0,False,None,a,11,14,0.0,547,219,0,232,3,161,8,0.0,0.0,Cain,0
